t,cpu_util,mem_util
5992,0.2999,0.3219
5993,0.3073,0.3421
5994,0.3031,0.3313
5995,0.2861,0.3511
5996,0.2599,0.3192
5997,0.2689,0.3181
5998,0.3052,0.3424
5999,0.3115,0.3546
6000,0.2858,0.3505
6001,0.2935,0.3226
6002,0.2953,0.305
6003,0.3153,0.3289
6004,0.3292,0.3257
6005,0.2705,0.3268
6006,0.2854,0.3332
6007,0.2685,0.3155
6008,0.2442,0.3242
6009,0.2457,0.3201
6010,0.2591,0.3269
6011,0.2309,0.3204
6012,0.2509,0.2992
6013,0.2711,0.296
6014,0.276,0.309
6015,0.2624,0.3177
6016,0.2472,0.3207
6017,0.2728,0.3365
6018,0.2465,0.3352
6019,0.2729,0.3378
6020,0.2735,0.3323
6021,0.2754,0.3486
6022,0.2449,0.3542
6023,0.2473,0.3469
6024,0.2647,0.3259
6025,0.2422,0.3446
6026,0.2576,0.3349
6027,0.264,0.3378
6028,0.2554,0.3747
6029,0.2772,0.387
6030,0.2368,0.4109
6031,0.2494,0.4016
6032,0.2868,0.4168
6033,0.3188,0.4157
6034,0.3281,0.4197
6035,0.3232,0.4485
6036,0.3118,0.4416
6037,0.3077,0.4394
6038,0.3207,0.4235
6039,0.306,0.435
6040,0.3233,0.4244
6041,0.3673,0.438
6042,0.3652,0.4109
6043,0.3376,0.4179
6044,0.3113,0.4067
6045,0.3288,0.4166
6046,0.3286,0.415
6047,0.3472,0.4055
6048,0.3367,0.3987
6049,0.354,0.3852
6050,0.3506,0.3976
6051,0.3359,0.3811
6052,0.3286,0.3771
6053,0.3058,0.3824
6054,0.3478,0.4065
6055,0.3459,0.4053
6056,0.359,0.4006
6057,0.3478,0.4039
6058,0.3269,0.3719
6059,0.3234,0.3542
6060,0.3467,0.3496
6061,0.3365,0.3401
6062,0.3198,0.3177
6063,0.3244,0.3331
6064,0.3356,0.3388
6065,0.3692,0.3426
6066,0.3753,0.3337
6067,0.3869,0.3367
6068,0.3995,0.3462
6069,0.3739,0.3436
6070,0.3535,0.3517
6071,0.3316,0.3409
6072,0.3059,0.3439
6073,0.324,0.3625
6074,0.3311,0.3817
6075,0.3337,0.4015
6076,0.2826,0.4049
6077,0.3271,0.4044
6078,0.3104,0.3967
6079,0.3534,0.3689
6080,0.3242,0.3492
6081,0.3093,0.3479
6082,0.2672,0.3476
6083,0.2786,0.37
6084,0.2602,0.3902
6085,0.2432,0.3795
6086,0.2211,0.3918
6087,0.2431,0.3841
6088,0.2627,0.3942
6089,0.3033,0.4057
6090,0.2919,0.4233
6091,0.2992,0.4142
6092,0.2759,0.4281
6093,0.2729,0.398
6094,0.2664,0.4168
6095,0.2799,0.4149
6096,0.3037,0.4135
6097,0.3259,0.3816
6098,0.3102,0.3757
6099,0.3322,0.3962
6100,0.5767,0.4488
6101,0.5336,0.45
6102,0.4888,0.4419
6103,0.3042,0.4144
6104,0.3413,0.4159
6105,0.3479,0.4005
6106,0.3515,0.4005
6107,0.3462,0.4237
6108,0.3953,0.4294
6109,0.4191,0.4257
6110,0.4013,0.4577
6111,0.3932,0.472
6112,0.3868,0.4805
6113,0.3879,0.4813
6114,0.3719,0.4882
6115,0.3796,0.4953
6116,0.4072,0.4579
6117,0.378,0.4608
6118,0.3541,0.4551
6119,0.3442,0.4446
6120,0.3358,0.4391
6121,0.3764,0.4134
6122,0.3952,0.385
6123,0.4118,0.4035
6124,0.4034,0.4095
6125,0.395,0.3721
6126,0.3637,0.3638
6127,0.3787,0.3776
6128,0.3871,0.3735
6129,0.4109,0.3925
6130,0.4037,0.4077
6131,0.3982,0.3862
6132,0.3991,0.3838
6133,0.4145,0.377
6134,0.3819,0.3563
6135,0.395,0.3354
6136,0.3924,0.3251
6137,0.3691,0.3177
6138,0.3264,0.3244
6139,0.3249,0.3423
6140,0.3551,0.3515
6141,0.3883,0.3639
6142,0.3935,0.3605
6143,0.4306,0.3704
6144,0.4257,0.3685
6145,0.441,0.3624
6146,0.4274,0.3915
6147,0.4132,0.3561
6148,0.3965,0.329
6149,0.353,0.3367
6150,0.3786,0.3345
6151,0.3643,0.3148
6152,0.3476,0.3016
6153,0.3241,0.2908
6154,0.3213,0.3078
6155,0.358,0.3289
6156,0.3995,0.3555
6157,0.3638,0.3326
6158,0.356,0.314
6159,0.335,0.2951
6160,0.3555,0.3179
6161,0.361,0.3266
6162,0.3477,0.3299
6163,0.3493,0.3354
6164,0.3398,0.3363
6165,0.3726,0.3213
6166,0.3824,0.3313
6167,0.3942,0.3305
6168,0.3386,0.3144
6169,0.3378,0.3257
6170,0.3801,0.3215
6171,0.4051,0.3272
6172,0.3654,0.3274
6173,0.3584,0.3429
6174,0.3339,0.3477
6175,0.369,0.3357
6176,0.3729,0.3423
6177,0.3564,0.3492
6178,0.3568,0.3581
6179,0.3043,0.3745
6180,0.2849,0.3655
6181,0.2889,0.3761
6182,0.3088,0.3504
6183,0.2721,0.3497
6184,0.2683,0.3468
6185,0.2926,0.3699
6186,0.2664,0.3679
6187,0.2752,0.3775
6188,0.2803,0.3512
6189,0.318,0.3471
6190,0.315,0.3357
6191,0.3134,0.3746
6192,0.3323,0.3648
6193,0.3066,0.3665
6194,0.3044,0.369
6195,0.2976,0.3456
6196,0.2974,0.3391
6197,0.317,0.3468
6198,0.3297,0.3494
6199,0.3158,0.3161
6200,0.3202,0.3101
6201,0.3515,0.3283
6202,0.3348,0.3391
6203,0.3385,0.3591
6204,0.3352,0.3451
6205,0.3347,0.3657
6206,0.3028,0.3656
6207,0.3334,0.3901
6208,0.3187,0.3897
6209,0.3408,0.3586
6210,0.3289,0.3722
6211,0.3174,0.3659
6212,0.3433,0.3608
6213,0.3635,0.3398
6214,0.367,0.3657
6215,0.3814,0.3585
6216,0.374,0.383
6217,0.3727,0.3764
6218,0.3583,0.3626
6219,0.376,0.3831
6220,0.3608,0.3819
6221,0.39,0.3808
6222,0.3817,0.3616
6223,0.3805,0.3554
6224,0.3941,0.3629
6225,0.3924,0.3441
6226,0.3843,0.3374
6227,0.382,0.3328
6228,0.3983,0.3357
6229,0.3826,0.3597
6230,0.3785,0.356
6231,0.3772,0.3466
6232,0.3932,0.3891
6233,0.389,0.3822
6234,0.4232,0.3793
6235,0.4164,0.374
6236,0.4084,0.37
6237,0.402,0.3716
6238,0.3731,0.3858
6239,0.3512,0.3916
6240,0.3405,0.4073
6241,0.3637,0.4219
6242,0.3624,0.4233
6243,0.3521,0.4272
6244,0.3765,0.442
6245,0.4062,0.4228
6246,0.4285,0.4586
6247,0.4075,0.4477
6248,0.3947,0.4398
6249,0.4288,0.4192
6250,0.4296,0.3999
6251,0.4203,0.4137
6252,0.4312,0.4464
6253,0.4472,0.4353
6254,0.431,0.4383
6255,0.4313,0.4392
6256,0.4458,0.4519
6257,0.4178,0.4823
6258,0.4146,0.501
6259,0.3891,0.4926
6260,0.3675,0.496
6261,0.3553,0.5008
6262,0.3646,0.4956
6263,0.3574,0.4746
6264,0.3441,0.4588
6265,0.3454,0.4729
6266,0.3227,0.4879
6267,0.3327,0.4805
6268,0.3562,0.4804
6269,0.3543,0.4943
6270,0.5727,0.5453
6271,0.546,0.5228
6272,0.4761,0.5395
6273,0.464,0.531
6274,0.5064,0.5025
6275,0.4843,0.4946
6276,0.4651,0.5014
6277,0.4658,0.4549
6278,0.4857,0.4517
6279,0.4924,0.4408
6280,0.437,0.4117
6281,0.4395,0.4099
6282,0.4828,0.4052
6283,0.4855,0.4026
6284,0.453,0.3954
6285,0.433,0.3719
6286,0.4032,0.3504
6287,0.4252,0.3413
6288,0.4023,0.3557
6289,0.4012,0.3602
6290,0.3815,0.3599
6291,0.369,0.3451
6292,0.3977,0.3409
6293,0.3974,0.3535
6294,0.3839,0.3622
6295,0.3593,0.3557
6296,0.3214,0.3175
6297,0.2978,0.3099
6298,0.3026,0.3055
6299,0.3246,0.2948
6300,0.3147,0.292
6301,0.3478,0.3078
6302,0.3336,0.3101
6303,0.3297,0.3278
6304,0.3091,0.3072
6305,0.331,0.3056
6306,0.3739,0.2795
6307,0.3374,0.2771
6308,0.3311,0.2655
6309,0.3574,0.2893
6310,0.3281,0.2991
6311,0.3405,0.3176
6312,0.3654,0.3136
6313,0.3662,0.301
6314,0.3764,0.2884
6315,0.4103,0.296
6316,0.4462,0.3265
6317,0.4402,0.3348
6318,0.425,0.331
6319,0.4029,0.3302
6320,0.4198,0.3317
6321,0.3889,0.364
6322,0.3819,0.3832
6323,0.3823,0.3869
6324,0.3706,0.3883
6325,0.3752,0.3925
6326,0.4252,0.3994
6327,0.419,0.3924
6328,0.4069,0.3792
6329,0.4243,0.3948
6330,0.4254,0.3945
6331,0.4504,0.4081
6332,0.4487,0.4317
6333,0.4388,0.4375
6334,0.3987,0.4405
6335,0.3639,0.4861
6336,0.3265,0.485
6337,0.3352,0.4644
6338,0.3087,0.4568
6339,0.3359,0.477
6340,0.3372,0.4537
6341,0.333,0.4395
6342,0.3169,0.4537
6343,0.331,0.4467
6344,0.3159,0.4424
6345,0.2979,0.456
6346,0.3243,0.4422
6347,0.3326,0.4177
6348,0.3288,0.3953
6349,0.3427,0.4034
6350,0.3432,0.4064
6351,0.3512,0.3949
6352,0.3348,0.377
6353,0.377,0.373
6354,0.3641,0.3901
6355,0.3945,0.3771
6356,0.3885,0.3673
6357,0.4027,0.3499
6358,0.4147,0.3456
6359,0.4344,0.3521
6360,0.4134,0.3849
6361,0.4318,0.388
6362,0.4646,0.3869
6363,0.4537,0.3995
6364,0.4492,0.4092
6365,0.4338,0.3994
6366,0.4227,0.4331
6367,0.4532,0.4306
6368,0.428,0.4322
6369,0.4053,0.4383
6370,0.4347,0.4412
6371,0.443,0.4616
6372,0.4807,0.4495
6373,0.4652,0.4585
6374,0.462,0.4578
6375,0.4431,0.4694
6376,0.4413,0.4626
6377,0.4013,0.4541
6378,0.4124,0.4621
6379,0.4158,0.4642
6380,0.4113,0.4485
6381,0.4005,0.466
6382,0.38,0.4735
6383,0.3931,0.4686
6384,0.3675,0.4581
6385,0.3769,0.4604
6386,0.417,0.4671
6387,0.4434,0.4397
6388,0.4086,0.443
6389,0.395,0.4502
6390,0.4011,0.4121
6391,0.3972,0.4138
6392,0.3668,0.4229
6393,0.3737,0.4299
6394,0.3723,0.4399
6395,0.4095,0.4326
6396,0.4014,0.4149
6397,0.4222,0.3865
6398,0.3933,0.4026
6399,0.3705,0.4123
6400,0.384,0.4285
6401,0.4039,0.4157
6402,0.3821,0.4263
6403,0.381,0.4019
6404,0.3518,0.388
6405,0.3481,0.3896
6406,0.3649,0.3991
6407,0.3555,0.4236
6408,0.3502,0.4182
6409,0.3276,0.4037
6410,0.3158,0.389
6411,0.3526,0.3783
6412,0.6017,0.5671
6413,0.5434,0.5533
6414,0.5057,0.5481
6415,0.4476,0.5252
6416,0.2797,0.4289
6417,0.3104,0.4374
6418,0.3096,0.4275
6419,0.5191,0.4853
6420,0.4911,0.4637
6421,0.4685,0.4475
6422,0.4628,0.4403
6423,0.3931,0.4212
6424,0.3123,0.3922
6425,0.3132,0.396
6426,0.3447,0.3927
6427,0.3643,0.3798
6428,0.3409,0.3814
6429,0.3662,0.3737
6430,0.3601,0.3747
6431,0.3415,0.3914
6432,0.3459,0.3721
6433,0.3421,0.405
6434,0.3732,0.4029
6435,0.3789,0.4082
6436,0.3815,0.3958
6437,0.398,0.4123
6438,0.4174,0.4091
6439,0.4297,0.402
6440,0.4541,0.3925
6441,0.4611,0.388
6442,0.4589,0.3939
6443,0.4782,0.396
6444,0.47,0.3947
6445,0.4647,0.3835
6446,0.4934,0.3718
6447,0.5186,0.3652
6448,0.51,0.3727
6449,0.493,0.3829
6450,0.5151,0.3948
6451,0.5228,0.3942
6452,0.5205,0.3994
6453,0.5056,0.3961
6454,0.5044,0.3693
6455,0.4963,0.3665
6456,0.4757,0.3614
6457,0.472,0.3465
6458,0.4712,0.3394
6459,0.4576,0.343
6460,0.4703,0.3275
6461,0.4901,0.3189
6462,0.5024,0.3446
6463,0.4893,0.322
6464,0.4975,0.3215
6465,0.4916,0.3064
6466,0.4598,0.2981
6467,0.4678,0.2984
6468,0.4648,0.2868
6469,0.511,0.2992
6470,0.5321,0.3227
6471,0.5372,0.3376
6472,0.5328,0.3546
6473,0.5269,0.335
6474,0.498,0.3331
6475,0.4558,0.342
6476,0.4331,0.3566
6477,0.428,0.3838
6478,0.382,0.3997
6479,0.3695,0.4124
6480,0.3636,0.4506
6481,0.3586,0.4492
6482,0.3449,0.4421
6483,0.3383,0.4423
6484,0.3734,0.4261
6485,0.3855,0.4252
6486,0.3725,0.3975
6487,0.37,0.3889
6488,0.3684,0.3868
6489,0.3522,0.4008
6490,0.3367,0.4166
6491,0.3575,0.4007
6492,0.3488,0.431
6493,0.3269,0.4312
6494,0.3272,0.4327
6495,0.3307,0.4064
6496,0.2922,0.396
6497,0.2943,0.4111
6498,0.3145,0.4124
6499,0.3253,0.4127
6500,0.3711,0.4148
6501,0.3951,0.3918
6502,0.4218,0.3899
6503,0.4742,0.4106
6504,0.4831,0.4257
6505,0.4798,0.422
6506,0.4927,0.4437
6507,0.4744,0.4223
6508,0.4704,0.406
6509,0.4514,0.433
6510,0.4543,0.4395
6511,0.436,0.4328
6512,0.418,0.4299
6513,0.4228,0.4158
6514,0.4165,0.4185
6515,0.3746,0.4199
6516,0.3442,0.4186
6517,0.3216,0.3997
6518,0.3053,0.4028
6519,0.3159,0.394
6520,0.3219,0.3786
6521,0.3447,0.3977
6522,0.36,0.4295
6523,0.3809,0.4567
6524,0.3915,0.4634
6525,0.3937,0.4561
6526,0.4135,0.452
6527,0.4287,0.4552
6528,0.4323,0.4459
6529,0.4536,0.463
6530,0.4015,0.4291
6531,0.3931,0.4227
6532,0.5826,0.5052
6533,0.5736,0.4794
6534,0.5765,0.4648
6535,0.5215,0.4645
6536,0.4272,0.4418
6537,0.3999,0.42
6538,0.3746,0.3978
6539,0.3686,0.3829
6540,0.3613,0.3598
6541,0.3296,0.3386
6542,0.3436,0.3256
6543,0.3575,0.3463
6544,0.3782,0.343
6545,0.3682,0.3449
6546,0.3665,0.332
6547,0.365,0.3434
6548,0.398,0.373
6549,0.339,0.36
6550,0.3204,0.3867
6551,0.322,0.3919
6552,0.3016,0.3916
6553,0.2989,0.3972
6554,0.2989,0.4023
6555,0.2883,0.4293
6556,0.2927,0.4351
6557,0.3081,0.4411
6558,0.3055,0.4323
6559,0.2987,0.4428
6560,0.2979,0.4259
6561,0.3004,0.4257
6562,0.268,0.4671
6563,0.2814,0.4261
6564,0.4896,0.603
6565,0.4857,0.5783
6566,0.472,0.5501
6567,0.4735,0.5259
6568,0.4337,0.5094
6569,0.4107,0.4902
6570,0.3732,0.4805
6571,0.3498,0.4619
6572,0.3679,0.4827
6573,0.3909,0.4696
6574,0.361,0.4701
6575,0.3471,0.4527
6576,0.3422,0.4606
6577,0.3513,0.4657
6578,0.2928,0.4493
6579,0.2636,0.4311
6580,0.2777,0.4178
6581,0.2423,0.4416
6582,0.2388,0.4276
6583,0.2476,0.4354
6584,0.261,0.419
6585,0.2626,0.4325
6586,0.2597,0.4201
6587,0.2811,0.4041
6588,0.2902,0.3924
6589,0.2803,0.3836
6590,0.2845,0.3896
6591,0.2955,0.3902
6592,0.3325,0.3734
6593,0.3491,0.3732
6594,0.3735,0.3563
6595,0.3601,0.3669
6596,0.3491,0.3799
6597,0.3444,0.3795
6598,0.3418,0.3836
6599,0.3221,0.4097
6600,0.3488,0.4062
6601,0.3665,0.391
6602,0.3596,0.3992
6603,0.3719,0.3815
6604,0.3753,0.3783
6605,0.3884,0.3693
6606,0.3596,0.3592
6607,0.3562,0.3563
6608,0.3548,0.3708
6609,0.367,0.3877
6610,0.3536,0.4013
6611,0.3034,0.4055
6612,0.2841,0.4006
6613,0.2862,0.3644
6614,0.2906,0.3706
6615,0.3273,0.3367
6616,0.3401,0.3096
6617,0.3422,0.31
6618,0.3419,0.3168
6619,0.3644,0.3125
6620,0.3519,0.3383
6621,0.349,0.3469
6622,0.3273,0.3445
6623,0.3568,0.3667
6624,0.3643,0.3907
6625,0.3494,0.3979
6626,0.3472,0.3856
6627,0.3575,0.3771
6628,0.3521,0.3555
6629,0.3413,0.3559
6630,0.3287,0.3411
6631,0.3365,0.3377
6632,0.33,0.3433
6633,0.322,0.315
6634,0.2966,0.2987
6635,0.3009,0.2943
6636,0.2997,0.297
6637,0.2958,0.2929
6638,0.3025,0.2923
6639,0.3198,0.2852
6640,0.3353,0.2673
6641,0.3471,0.2638
6642,0.3425,0.2652
6643,0.3315,0.2651
6644,0.4726,0.4209
6645,0.438,0.4086
6646,0.4198,0.4033
6647,0.3887,0.3807
6648,0.3785,0.3467
6649,0.3492,0.3584
6650,0.3088,0.3577
6651,0.3211,0.338
6652,0.3079,0.3386
6653,0.2889,0.3518
6654,0.2663,0.3751
6655,0.2501,0.3519
6656,0.2826,0.3689
6657,0.2779,0.3512
6658,0.2772,0.3519
6659,0.3022,0.348
6660,0.2684,0.3544
6661,0.3118,0.3796
6662,0.3626,0.3833
6663,0.3079,0.3691
6664,0.308,0.3506
6665,0.2957,0.3765
6666,0.2932,0.3843
6667,0.2876,0.3909
6668,0.307,0.3853
6669,0.3069,0.3891
6670,0.2908,0.3739
6671,0.2903,0.38
6672,0.3036,0.3624
6673,0.2823,0.3577
6674,0.2527,0.3489
6675,0.2974,0.3013
6676,0.2872,0.2992
6677,0.2876,0.289
6678,0.2828,0.2895
6679,0.2971,0.2931
6680,0.3352,0.3231
6681,0.3475,0.33
6682,0.3173,0.337
6683,0.2912,0.3461
6684,0.2862,0.3606
6685,0.284,0.3682
6686,0.2529,0.3729
6687,0.2741,0.3838
6688,0.2562,0.3473
6689,0.2908,0.3799
6690,0.3301,0.4038
6691,0.3262,0.4061
6692,0.3361,0.3838
6693,0.3122,0.4018
6694,0.3265,0.3905
6695,0.3178,0.3981
6696,0.2976,0.3782
6697,0.2945,0.4116
6698,0.2879,0.3887
6699,0.2845,0.3894
6700,0.3068,0.3572
6701,0.2932,0.3575
6702,0.3308,0.352
6703,0.3052,0.3702
6704,0.3398,0.3642
6705,0.32,0.3819
6706,0.3214,0.3665
6707,0.3131,0.3628
6708,0.308,0.3596
6709,0.3262,0.3678
6710,0.3574,0.3738
6711,0.3808,0.3849
6712,0.3712,0.3887
6713,0.3738,0.3983
6714,0.357,0.3841
6715,0.3368,0.3897
6716,0.3145,0.4135
6717,0.3075,0.3869
6718,0.3147,0.394
6719,0.2782,0.4036
6720,0.2808,0.4246
6721,0.3146,0.4337
6722,0.3388,0.433
6723,0.3277,0.4374
6724,0.3009,0.424
6725,0.3125,0.4165
6726,0.268,0.395
6727,0.2943,0.4167
6728,0.2929,0.422
6729,0.3323,0.4065
6730,0.2987,0.4095
6731,0.3196,0.4258
6732,0.3191,0.4388
6733,0.314,0.4225
6734,0.2884,0.3738
6735,0.3034,0.38
6736,0.3193,0.3667
6737,0.3565,0.3766
6738,0.3764,0.391
6739,0.3632,0.4072
6740,0.3424,0.4323
6741,0.4613,0.5042
6742,0.4701,0.5192
6743,0.6711,0.6925
6744,0.6494,0.6789
6745,0.5403,0.6184
6746,0.3772,0.477
6747,0.3697,0.5104
6748,0.3819,0.5061
6749,0.38,0.5195
6750,0.3711,0.5056
6751,0.384,0.5151
6752,0.3794,0.473
6753,0.362,0.4631
6754,0.3734,0.4583
6755,0.3709,0.4621
6756,0.3797,0.4749
6757,0.3691,0.4547
6758,0.344,0.4616
6759,0.379,0.4768
6760,0.4085,0.5081
6761,0.4232,0.5136
6762,0.4118,0.5013
6763,0.4027,0.4774
6764,0.4277,0.5009
6765,0.4167,0.5072
6766,0.4008,0.5017
6767,0.4357,0.4726
6768,0.4304,0.4549
6769,0.4618,0.4614
6770,0.4282,0.4634
6771,0.4347,0.4309
6772,0.4719,0.4383
6773,0.4664,0.4125
6774,0.4553,0.4315
6775,0.4266,0.4326
6776,0.4445,0.4235
6777,0.4243,0.4366
6778,0.4187,0.4397
6779,0.3906,0.4572
6780,0.4197,0.4553
6781,0.4393,0.4543
6782,0.4342,0.4471
6783,0.4069,0.4484
6784,0.4348,0.4711
6785,0.4232,0.4599
6786,0.3975,0.4664
6787,0.3599,0.4498
6788,0.3464,0.416
6789,0.3175,0.4176
6790,0.3067,0.4217
6791,0.3237,0.4184
6792,0.3176,0.3944
6793,0.3263,0.3984
6794,0.313,0.4016
6795,0.3162,0.3875
6796,0.3563,0.3668
6797,0.349,0.3636
6798,0.3567,0.374
6799,0.3251,0.3805
6800,0.3567,0.3673
6801,0.3468,0.3699
6802,0.368,0.3836
6803,0.3647,0.3658
6804,0.3762,0.3674
6805,0.3883,0.388
6806,0.3773,0.3685
6807,0.3978,0.3863
6808,0.3802,0.4103
6809,0.3943,0.4058
6810,0.3842,0.3996
6811,0.3895,0.4143
6812,0.3783,0.4102
6813,0.3779,0.3737
6814,0.355,0.3724
6815,0.3597,0.3798
6816,0.3601,0.3909
6817,0.3488,0.3773
6818,0.3477,0.3733
6819,0.3505,0.3882
6820,0.3382,0.387
6821,0.3362,0.3638
6822,0.3168,0.383
6823,0.3654,0.3797
6824,0.3858,0.3961
6825,0.3894,0.3745
6826,0.4109,0.3729
6827,0.3683,0.3808
6828,0.3162,0.3795
6829,0.3099,0.3618
6830,0.2844,0.3267
6831,0.2829,0.3517
6832,0.2904,0.3565
6833,0.3118,0.375
6834,0.2909,0.3891
6835,0.3019,0.3977
6836,0.3045,0.3922
6837,0.3138,0.399
6838,0.3052,0.4197
6839,0.3351,0.4194
6840,0.3338,0.4463
6841,0.3701,0.4212
6842,0.3533,0.3954
6843,0.3679,0.4097
6844,0.3659,0.3962
6845,0.3585,0.4262
6846,0.3707,0.4444
6847,0.3637,0.4656
6848,0.3098,0.4755
6849,0.2505,0.4578
6850,0.281,0.4298
6851,0.309,0.4503
6852,0.3488,0.425
6853,0.3485,0.4469
6854,0.3227,0.4543
6855,0.3157,0.4502
6856,0.3177,0.454
6857,0.2991,0.458
6858,0.3346,0.4519
6859,0.3802,0.4704
6860,0.3883,0.4876
6861,0.3861,0.4857
6862,0.3584,0.4724
6863,0.3889,0.4883
6864,0.3885,0.4537
6865,0.3808,0.4574
6866,0.3889,0.4654
6867,0.3752,0.4495
6868,0.3769,0.4614
6869,0.3467,0.4577
6870,0.3686,0.4464
6871,0.3656,0.4582
6872,0.388,0.4388
6873,0.3821,0.4495
6874,0.3777,0.417
6875,0.3521,0.4198
6876,0.3672,0.4188
6877,0.3488,0.4092
6878,0.3392,0.4139
6879,0.3397,0.4113
6880,0.3427,0.4259
6881,0.3089,0.4325
6882,0.3063,0.4371
6883,0.3244,0.4392
6884,0.3181,0.4298
6885,0.3152,0.4233
6886,0.3202,0.4253
6887,0.3192,0.4208
6888,0.3001,0.4359
6889,0.3019,0.4351
6890,0.3242,0.4385
6891,0.3044,0.4151
6892,0.2992,0.4279
6893,0.2741,0.4172
6894,0.2968,0.4001
6895,0.2976,0.424
6896,0.2832,0.4327
6897,0.2884,0.4452
6898,0.2674,0.4494
6899,0.2508,0.4453
6900,0.2266,0.4385
6901,0.2114,0.4478
6902,0.2455,0.4621
6903,0.2361,0.4578
6904,0.2511,0.4858
6905,0.2393,0.4786
6906,0.26,0.4537
6907,0.244,0.4249
6908,0.2501,0.3978
6909,0.2562,0.3909
6910,0.3074,0.387
6911,0.3221,0.397
6912,0.3117,0.3958
6913,0.5239,0.4816
6914,0.5376,0.4698
6915,0.4784,0.4593
6916,0.4406,0.4415
6917,0.419,0.4553
6918,0.3967,0.425
6919,0.3789,0.4241
6920,0.3439,0.4166
6921,0.3659,0.4242
6922,0.3313,0.4199
6923,0.3237,0.4166
6924,0.3106,0.3978
6925,0.312,0.4179
6926,0.2943,0.4165
6927,0.2701,0.4446
6928,0.2695,0.4461
6929,0.2584,0.4437
6930,0.2671,0.439
6931,0.2432,0.4451
6932,0.2648,0.4337
6933,0.2714,0.4337
6934,0.2791,0.4317
6935,0.3115,0.4345
6936,0.3046,0.4376
6937,0.2924,0.4413
6938,0.2843,0.4403
6939,0.2838,0.4614
6940,0.2852,0.4645
6941,0.2719,0.5002
6942,0.2353,0.4961
6943,0.2298,0.5059
6944,0.243,0.4899
6945,0.2511,0.5066
6946,0.28,0.4909
6947,0.3227,0.4933
6948,0.3392,0.4848
6949,0.3674,0.4874
6950,0.3819,0.4796
6951,0.4145,0.4638
6952,0.4483,0.4564
6953,0.4624,0.4764
6954,0.4709,0.4796
6955,0.4607,0.4563
6956,0.4544,0.4696
6957,0.4424,0.4527
6958,0.4502,0.4609
6959,0.4308,0.466
6960,0.4229,0.4718
6961,0.3722,0.4959
6962,0.4055,0.4788
6963,0.3983,0.4841
6964,0.405,0.4988
6965,0.4314,0.4844
6966,0.4334,0.469
6967,0.4581,0.4612
6968,0.4278,0.4628
6969,0.4719,0.4383
6970,0.4876,0.4443
6971,0.4849,0.4206
6972,0.5066,0.4383
6973,0.4754,0.4437
6974,0.4634,0.4699
6975,0.4866,0.4763
6976,0.4424,0.4679
6977,0.449,0.4524
6978,0.4547,0.4531
6979,0.4888,0.4497
6980,0.4502,0.4647
6981,0.4774,0.4474
6982,0.4599,0.475
6983,0.4454,0.4903
6984,0.4162,0.4828
6985,0.3912,0.5057
6986,0.3972,0.4889
6987,0.3726,0.4877
6988,0.3862,0.4642
6989,0.3712,0.4885
6990,0.3458,0.4595
6991,0.3355,0.4347
6992,0.343,0.423
6993,0.3378,0.4411
6994,0.3391,0.453
6995,0.3535,0.4519
6996,0.375,0.4643
6997,0.3676,0.4592
6998,0.3458,0.4624
6999,0.3475,0.4838
7000,0.3571,0.476
7001,0.3275,0.4607
7002,0.3108,0.4645
7003,0.2984,0.4722
7004,0.2968,0.4702
7005,0.2842,0.4816
7006,0.3017,0.4745
7007,0.272,0.4727
7008,0.2443,0.4746
7009,0.2429,0.4751
7010,0.2447,0.4955
7011,0.2209,0.4964
7012,0.2152,0.4872
7013,0.2139,0.4908
7014,0.2129,0.5015
7015,0.2228,0.5083
7016,0.2159,0.5139
7017,0.2522,0.4861
7018,0.2668,0.4445
7019,0.2548,0.461
7020,0.2615,0.4644
7021,0.2684,0.4607
7022,0.2968,0.4679
7023,0.2874,0.4933
7024,0.3059,0.5099
7025,0.3089,0.5192
7026,0.3408,0.5003
7027,0.3671,0.4841
7028,0.3702,0.4442
7029,0.3639,0.4511
7030,0.3734,0.4649
7031,0.3686,0.4794
7032,0.4013,0.4855
7033,0.4003,0.479
7034,0.3896,0.4666
7035,0.3785,0.4507
7036,0.3528,0.4454
7037,0.3638,0.4281
7038,0.3467,0.4526
7039,0.3688,0.4301
7040,0.342,0.4252
7041,0.345,0.3943
7042,0.3682,0.3982
7043,0.3243,0.3974
7044,0.3659,0.3914
7045,0.3566,0.3769
7046,0.3591,0.3771
7047,0.3701,0.369
7048,0.3836,0.3674
7049,0.3874,0.3973
7050,0.4055,0.3992
7051,0.4131,0.4064
7052,0.4451,0.3984
7053,0.4508,0.3859
7054,0.4851,0.3853
7055,0.4964,0.4226
7056,0.4529,0.4166
7057,0.5,0.4206
7058,0.481,0.4065
7059,0.5044,0.3641
7060,0.4972,0.3529
7061,0.511,0.3897
7062,0.6428,0.5575
7063,0.6248,0.557
7064,0.5925,0.5294
7065,0.6006,0.4751
7066,0.5872,0.4437
7067,0.5859,0.4378
7068,0.5239,0.4312
7069,0.5076,0.4224
7070,0.503,0.4071
7071,0.4614,0.3798
7072,0.475,0.3723
7073,0.4615,0.3772
7074,0.4569,0.3802
7075,0.4752,0.3747
7076,0.4233,0.3617
7077,0.4314,0.356
7078,0.4207,0.3851
7079,0.3989,0.4016
7080,0.4032,0.416
7081,0.4251,0.4028
7082,0.4421,0.3803
7083,0.4348,0.3967
7084,0.4481,0.4096
